::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
 Photoionisation model P6, MAPPINGS V v5.1.13 
::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
 (Diffuse Field , Robust Integration, Radiation Pressure)

 Run   :, example II                                                                                      
 Input :, INTERACTIVE                     
 Output:, photn0001.ph6                   

 Abundances:
 El.,log[X/H],12+[X/H],log[Del],log[Dep],log[Gas],12+[Gas], Mass Fr.
    18174.141,  6.8220E-01,  1.1203E-02, H  I     , RCAB,    1
    18636.742,  6.6527E-01,  4.4225E-04, He II    , RCAB,    1
    18685.316,  6.6354E-01,  1.1449E-02, He I     , RCBT,    3
    18697.216,  6.6312E-01,  3.8213E-03, He I     , RCBS,    3
    18743.347,  6.6148E-01,  1.1471E-04, He II    , RCAB,    1
    18750.976,  6.6121E-01,  3.0277E-01, H  I     , RCAB,    1
    19089.358,  6.4949E-01,  8.6298E-04, He I     , RCBS,    3
    19445.582,  6.3760E-01,  1.6092E-02, H  I     , RCAB,    1
    19543.054,  6.3442E-01,  6.8336E-04, He I     , RCBT,    3
    20581.286,  6.0241E-01,  2.3971E-02, He I     , RCBS,    3
    21120.203,  5.8704E-01,  7.0601E-04, He I     , RCBT,    3
    21451.070,  5.7799E-01,  1.3964E-05, Fe III   , CM  ,    2
    21655.302,  5.7254E-01,  2.4320E-02, H  I     , RCAB,    1
    22178.205,  5.5904E-01,  1.3883E-04, Fe III   , CM  ,    2
    22420.434,  5.5300E-01,  9.4636E-05, Fe III   , CM  ,    2
    23478.797,  5.2807E-01,  9.2031E-05, Fe III   , CM  ,    2
    24306.990,  5.1008E-01,  5.5848E-04, H  I     , RCAB,    1
    24483.324,  5.0640E-01,  6.5122E-04, H  I     , RCAB,    1
    24521.744,  5.0561E-01,  2.7145E-05, Fe III   , CM  ,    2
    24693.138,  5.0210E-01,  7.6590E-04, H  I     , RCAB,    1
    24945.739,  4.9702E-01,  9.0932E-04, H  I     , RCAB,    1
    25254.015,  4.9095E-01,  1.0912E-03, H  I     , RCAB,    1
    25636.277,  4.8363E-01,  1.3283E-03, H  I     , RCAB,    1
    26119.351,  4.7468E-01,  1.6359E-03, H  I     , RCAB,    1
    26251.521,  4.7229E-01,  3.9218E-02, H  I     , RCAB,    1
    26744.016,  4.6360E-01,  2.0476E-03, H  I     , RCAB,    1
    27134.059,  4.5693E-01,  2.1968E-05, Fe IV    , CM  ,    2
    27156.908,  4.5655E-01,  7.5634E-05, Fe IV    , CM  ,    2
    27575.154,  4.4962E-01,  2.6111E-03, H  I     , RCAB,    1
    27732.455,  4.4707E-01,  4.6237E-05, Fe IV    , CM  ,    2
    28055.432,  4.4193E-01,  9.6499E-05, Fe IV    , CM  ,    2
    28356.231,  4.3724E-01,  3.7838E-04, Fe IV    , CM  ,    2
    28644.660,  4.3284E-01,  1.5424E-04, Fe IV    , CM  ,    2
    28722.121,  4.3167E-01,  3.4034E-03, H  I     , RCAB,    1
    30383.731,  4.0806E-01,  4.5513E-03, H  I     , RCAB,    1
    30908.535,  4.0113E-01,  1.7342E-04, He II    , RCAB,    1
    32093.460,  3.8632E-01,  1.6275E-05, Ca IV    , C   ,    5
    32284.657,  3.8403E-01,  1.8019E-05, Fe III   , CM  ,    2
    32960.924,  3.7616E-01,  6.2831E-03, H  I     , RCAB,    1
    35731.327,  3.4699E-01,  2.9858E-04, H  I     , RCAB,    1
    36059.873,  3.4383E-01,  3.4550E-04, H  I     , RCAB,    1
    36449.320,  3.4016E-01,  4.0299E-04, H  I     , RCAB,    1
    36916.295,  3.3585E-01,  4.7387E-04, H  I     , RCAB,    1
    37395.355,  3.3155E-01,  9.0161E-03, H  I     , RCAB,    1
    37483.740,  3.3077E-01,  5.6275E-04, H  I     , RCAB,    1
    38184.128,  3.2470E-01,  6.7536E-04, H  I     , RCAB,    1
    39064.862,  3.1738E-01,  8.2208E-04, H  I     , RCAB,    1
    40208.706,  3.0835E-01,  1.0131E-03, H  I     , RCAB,    1
    40522.694,  3.0596E-01,  6.8111E-02, H  I     , RCAB,    1
    40763.185,  3.0416E-01,  2.8725E-05, Fe II    , CM  ,    2
    41149.943,  3.0130E-01,  1.0142E-05, Fe II    , CM  ,    2
    41707.971,  2.9727E-01,  1.2682E-03, H  I     , RCAB,    1
    43764.580,  2.8330E-01,  1.6171E-03, H  I     , RCAB,    1
    44883.303,  2.7624E-01,  8.4170E-05, Mg IV    , CM  ,    2
    46537.737,  2.6642E-01,  1.3534E-02, H  I     , RCAB,    1
    46725.120,  2.6535E-01,  2.1067E-03, H  I     , RCAB,    1
    48891.388,  2.5359E-01,  1.5365E-05, Fe II    , CM  ,    2
    51286.617,  2.4175E-01,  2.8161E-03, H  I     , RCAB,    1
    53401.687,  2.3217E-01,  1.4994E-03, Fe II    , CM  ,    2
    56085.250,  2.2106E-01,  5.0152E-05, Mg V     , CM  ,    2
    59082.198,  2.0985E-01,  3.8788E-03, H  I     , RCAB,    1
    66359.643,  1.8684E-01,  1.5845E-05, Ni II    , CM  ,    2
    69852.745,  1.7749E-01,  2.5500E-04, Ar II    , C   ,    5
    73176.979,  1.6943E-01,  1.7955E-04, Na III   , CM  ,    2
    74598.413,  1.6620E-01,  2.0901E-02, H  I     , RCAB,    1
    75025.019,  1.6526E-01,  5.5129E-03, H  I     , RCAB,    1
    76522.804,  1.6202E-01,  9.1518E-05, Ne VI    , CM  ,    2
    78125.000,  1.5870E-01,  1.3838E-05, Fe VII   , CM  ,    2
    79018.652,  1.5690E-01,  4.2302E-04, Ar V     , CM  ,    2
    89914.312,  1.3789E-01,  2.2302E-02, Ar III   , CM  ,    2
    95102.235,  1.3037E-01,  4.5705E-05, Fe VII   , CM  ,    2
   105104.947,  1.1796E-01,  1.7834E-01, S  IV    , CM  ,    2
   117660.901,  1.0537E-01,  1.5866E-04, Cl IV    , CM  ,    2
   123107.226,  1.0071E-01,  1.4757E-05, Fe VI    , CM  ,    2
   123719.090,  1.0021E-01,  7.8758E-03, H  I     , RCAB,    1
   128135.475,  9.6760E-02,  5.3604E-03, Ne II    , CM  ,    2
   131021.073,  9.4629E-02,  6.3678E-04, Ar V     , CM  ,    2
   143217.232,  8.6571E-02,  1.4173E-03, Ne V     , CM  ,    2
   143678.161,  8.6293E-02,  2.2852E-05, Cl II    , CM  ,    2
   147710.487,  8.3937E-02,  2.7612E-05, Fe VI    , CM  ,    2
   155550.993,  7.9706E-02,  1.5362E-01, Ne III   , CM  ,    2
   179360.294,  6.9126E-02,  1.4240E-04, Fe II    , CM  ,    2
   187129.250,  6.6256E-02,  1.0824E-01, S  III   , CM  ,    2
   195579.894,  6.3393E-02,  4.2205E-05, Fe VI    , CM  ,    2
   203252.033,  6.1000E-02,  1.8756E-04, Cl IV    , CM  ,    2
   208463.623,  5.9475E-02,  1.5249E-05, Fe V     , CM  ,    2
   218312.012,  5.6792E-02,  1.5714E-03, Ar III   , CM  ,    2
   229252.636,  5.4082E-02,  1.3583E-03, Fe III   , CM  ,    2
   243174.694,  5.0986E-02,  1.6965E-03, Ne V     , CM  ,    2
   245191.789,  5.0566E-02,  2.5331E-05, Fe II    , CM  ,    2
   258933.195,  4.7883E-02,  2.0813E-02, O  IV    , CM  ,    2
   259201.659,  4.7833E-02,  2.3762E-05, Fe V     , CM  ,    2
   259884.040,  4.7708E-02,  5.1074E-04, Fe II    , CM  ,    2
   330360.093,  3.7530E-02,  3.9290E-04, Fe III   , CM  ,    2
   334795.273,  3.7033E-02,  1.6645E-01, S  III   , CM  ,    2
   348140.927,  3.5613E-02,  1.2649E-02, Si II    , CM  ,    2
   353486.794,  3.5075E-02,  1.1925E-04, Fe II    , CM  ,    2
   360134.546,  3.4427E-02,  1.3640E-02, Ne III   , CM  ,    2
   363372.093,  3.4120E-02,  2.7532E-05, Fe V     , CM  ,    2
   400478.973,  3.0959E-02,  1.8840E-05, Fe III   , CM  ,    2
   513007.300,  2.4168E-02,  2.7831E-05, Fe II    , CM  ,    2
   516795.866,  2.3991E-02,  9.4827E-05, Fe III   , CM  ,    2
   518145.454,  2.3928E-02,  3.1229E-01, O  III   , CM  ,    2
   573394.495,  2.1623E-02,  8.4732E-03, N  III   , CM  ,    2
   631000.000,  1.9649E-02,  2.4893E-03, O  I     , CHP ,    4
   631851.641,  1.9622E-02,  1.0936E-04, O  I     , CM  ,    2
   703729.768,  1.7618E-02,  2.4840E-05, Fe V     , CM  ,    2
   883563.944,  1.4032E-02,  5.0964E-01, O  III   , CM  ,    2
  1053740.780,  1.1766E-02,  1.0456E-05, Fe III   , CM  ,    2
  1218026.797,  1.0179E-02,  2.9508E-04, N  II    , CM  ,    2
  1455349.866,  8.5192E-03,  1.0001E-05, O  I     , CM  ,    2
  1456000.000,  8.5154E-03,  5.2191E-04, O  I     , CHP ,    4
  1577361.705,  7.8602E-03,  3.5980E-03, C  II    , CM  ,    2
  2053388.090,  6.0380E-03,  3.1193E-04, N  II    , CM  ,    2
